@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 76\nSize of the tree: 86\n','Number of leaves: 63\nSize of the tree: 72\n','Number of leaves: 72\nSize of the tree: 81\n','Number of leaves: 84\nSize of the tree: 95\n','Number of leaves: 84\nSize of the tree: 94\n','Number of leaves: 64\nSize of the tree: 74\n','Number of leaves: 68\nSize of the tree: 76\n','Number of leaves: 75\nSize of the tree: 85\n','Number of leaves: 70\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 87\n','Number of leaves: 71\nSize of the tree: 80\n','Number of leaves: 83\nSize of the tree: 94\n','Number of leaves: 96\nSize of the tree: 106\n','Number of leaves: 85\nSize of the tree: 96\n','Number of leaves: 73\nSize of the tree: 83\n','Number of leaves: 79\nSize of the tree: 88\n','Number of leaves: 83\nSize of the tree: 93\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 91\nSize of the tree: 100\n','Number of leaves: 91\nSize of the tree: 99\n','Number of leaves: 80\nSize of the tree: 89\n','Number of leaves: 87\nSize of the tree: 95\n','Number of leaves: 99\nSize of the tree: 109\n','Number of leaves: 96\nSize of the tree: 105\n','Number of leaves: 83\nSize of the tree: 90\n','Number of leaves: 90\nSize of the tree: 99\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 85\nSize of the tree: 95\n','Number of leaves: 86\nSize of the tree: 94\n','Number of leaves: 92\nSize of the tree: 101\n','Number of leaves: 98\nSize of the tree: 108\n','Number of leaves: 108\nSize of the tree: 117\n','Number of leaves: 100\nSize of the tree: 110\n','Number of leaves: 95\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 103\n','Number of leaves: 112\nSize of the tree: 122\n','Number of leaves: 91\nSize of the tree: 102\n','Number of rules: 21\n','Number of rules: 20\n','Number of rules: 18\n','Number of rules: 22\n','Number of rules: 19\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 24\n','Number of rules: 17\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926471,0.013455,0.097701,6.890441,31.058465,80.981035,5.625934,75.3551,1.472382,0.10229,1.370093,75.574772,1.374087,93.324038,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.963636,0.963636,0.963636,0.959559,0.998886,0.990909,0.921429,0.963636,0,0,0,0,0,0,138782,77241,12277,100,21.818182,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.890293,0.024132,0.119261,12.358776,37.91235,80.981035,7.809773,73.171261,1.472382,0.141996,1.330387,73.171261,1.330387,90.356046,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.945455,0.003538,0.996462,0.054545,0.958788,0.945455,0.947273,0.945134,0.996731,0.95342,0.86,0.945455,0,0,0,0,0,0,100580,77241,12277,100,22.545455,'Number of rules: 19\n',?,?,19
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.92652,0.01719,0.115911,8.803512,36.847394,80.981035,1077.771658,-996.790624,1.472382,19.595848,-18.123466,72.117768,1.311232,89.055132,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.970909,0.963636,0.961927,0.961823,0.988714,0.953994,0.873504,0.963636,0.005,0,0,0,0,0,118949,77241,12277,98.181818,21.454545,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.89022,0.027325,0.137081,13.993714,43.57704,80.981035,1080.592264,-999.611229,1.472382,19.647132,-18.17475,71.134511,1.293355,87.840951,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.945455,0.002798,0.997202,0.054545,0.957576,0.945455,0.94692,0.945435,0.986992,0.935647,0.832234,0.945455,0,0,0,0,0,0,89883,77241,12277,98.181818,22.545455,'Number of rules: 17\n',?,?,17
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959215,0.005926,0.068853,3.147313,22.809781,73.453657,2.321928,71.131729,1.360253,0.042999,1.317254,71.131729,1.317254,96.838921,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,114254,77390,12128,100,20.37037,'Number of rules: 22\n',?,?,22
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.877644,0.020741,0.133922,11.015594,44.366068,73.453657,1079.514573,-1006.060916,1.360253,19.991011,-18.630758,64.079824,1.186663,87.238438,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.944444,0.006111,0.993889,0.055556,0.953439,0.944444,0.941437,0.93999,0.988627,0.957545,0.864957,0.944444,0,0,0,0,0,0,106597,77390,12128,98.148148,21.111111,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.878378,0.025185,0.137268,13.376079,45.474543,73.453657,11.099865,62.353792,1.360253,0.205553,1.1547,63.068114,1.167928,85.861093,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.944444,0.004444,0.995556,0.055556,0.968254,0.944444,0.942761,0.945325,0.993194,0.939683,0.878788,0.944444,0,0,0,0,0,0,97256,77390,12128,100,23.333333,'Number of rules: 18\n',?,?,18
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959337,0.007407,0.086066,3.934141,28.512226,73.453657,1074,-1000.546343,1.360253,19.888889,-18.528636,70.217833,1.30033,95.594741,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,0.99,0.968724,0.959596,0.981481,0.005,0,0,0,0,0,93883,77390,12128,98.148148,20,'Number of rules: 20\n',?,?,20
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0.002727,0.018464,1.424087,5.998865,78.437163,0.577935,77.859228,1.42613,0.010508,1.415622,77.859228,1.415622,99.263187,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,108549,77241,12277,100,21.090909,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.004545,0.0533,2.373478,17.317231,78.437163,1.415037,77.022126,1.42613,0.025728,1.400402,77.022126,1.400402,98.19596,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002226,0.997774,0.018182,0.984416,0.981818,0.981219,0.98052,1,1,0.956044,0.981818,0,0,0,0,0,0,108387,77241,12277,100,20.363636,'Number of rules: 20\n',?,?,20
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884937,0.023939,0.119037,12.500319,38.675255,78.437163,8.006023,70.43114,1.42613,0.145564,1.280566,70.43114,1.280566,89.793074,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.005078,0.994922,0.054545,0.949091,0.945455,0.946006,0.941332,0.99709,0.967273,0.878788,0.945455,0,0,0,0,0,0,90111,77241,12277,100,22.909091,'Number of rules: 17\n',?,?,17
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884937,0.019394,0.133333,10.126841,43.320006,78.437163,2149.584963,-2071.147799,1.42613,39.083363,-37.657233,70.385565,1.279738,89.734971,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.004278,0.995722,0.054545,0.968831,0.945455,0.946226,0.947936,0.980392,0.943361,0.838788,0.945455,0,0,0,0,0,0,116662,77241,12277,96.363636,20.363636,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0.001616,0.016412,0.843903,5.332324,78.437163,0.36257,78.074593,1.42613,0.006592,1.419538,78.074593,1.419538,99.537757,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,104729,77241,12277,100,20.727273,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0.004364,0.038139,2.234738,12.123983,80.981035,1.058894,79.922141,1.472382,0.019253,1.45313,79.922141,1.45313,98.692418,1,38,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,105701,77241,12277,100,20.727273,'Number of rules: 22\n',?,?,22
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.883704,0.020988,0.122977,10.925337,39.815461,75.997529,7.847997,68.149532,1.407362,0.145333,1.262028,68.149532,1.262028,89.673353,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.003457,0.996543,0.055556,0.971451,0.944444,0.937654,0.9442,0.998157,0.966821,0.766667,0.944444,0,0,0,0,0,0,123829,77390,12128,100,21.851852,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,52,2,0,96.296296,3.703704,0,0.921965,0.016461,0.122838,8.568892,39.770293,75.997529,2148.36257,-2072.365041,1.407362,39.784492,-38.37713,67.916438,1.257712,89.366639,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.962963,0.005516,0.994484,0.037037,0.971193,0.962963,0.959105,0.959521,0.978723,0.9369,0.908333,0.962963,0,0,0,0,0,0,99837,77390,12128,96.296296,20.740741,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,49,5,0,90.740741,9.259259,0,0.806174,0.036272,0.176642,18.881967,57.189992,75.997529,2157.50092,-2081.503391,1.407362,39.953721,-38.546359,58.754127,1.088039,77.310575,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.907407,0.008684,0.991316,0.092593,?,0.907407,?,?,0.973873,0.907866,?,0.907407,0,0,0,0,0,0,101625,77390,12128,96.296296,22.592593,'Number of rules: 18\n',?,?,18
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961235,0.014815,0.078242,7.712002,25.331835,75.997529,4.120206,71.877323,1.407362,0.0763,1.331062,71.877323,1.331062,94.5785,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981798,0.980641,0.998853,0.983333,0.962393,0.981481,0,0,0,0,0,0,97543,77390,12128,100,23.333333,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.007273,0.08528,3.797565,27.707569,78.437163,1074,-995.562837,1.42613,19.527273,-18.101142,73.345554,1.333556,93.508678,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.979798,0.980791,0.990196,0.967934,0.911111,0.981818,0.01,0,0,0,0,0,112555,77241,12277,98.181818,20,'Number of rules: 25\n',?,?,25
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961404,0.010646,0.079863,5.575863,26.036203,76.513787,4.069788,72.443998,1.39116,0.073996,1.317164,72.529588,1.31872,94.792836,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999621,0.997727,0.962393,0.981818,0,0,0,0,0,0,122196,77241,12277,100,21.818182,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0,0,0,0,76.513787,0,76.513787,1.39116,0,1.39116,76.513787,1.39116,100,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,101620,77241,12277,100,20,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.018355,0.104752,9.613036,34.150115,76.513787,6.626205,69.887581,1.39116,0.120476,1.270683,69.887581,1.270683,91.339854,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.975758,0.963636,0.964242,0.963597,0.995588,0.970909,0.926667,0.963636,0,0,0,0,0,0,98873,77241,12277,100,22.545455,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922644,0.013333,0.095346,6.983054,31.083738,76.513787,4.754888,71.758899,1.39116,0.086453,1.304707,71.758899,1.304707,93.785581,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.967273,0.963636,0.963348,0.960496,0.999443,0.994091,0.920635,0.963636,0,0,0,0,0,0,150687,77241,12277,100,21.090909,'Number of rules: 26\n',?,?,26
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926471,0.011515,0.095611,5.897224,30.394036,80.981035,4.584963,76.396072,1.472382,0.083363,1.389019,76.396072,1.389019,94.338227,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.963636,0.963636,0.963636,0.959559,0.999265,0.994091,0.921429,0.963636,0.005,0,0.015625,0,15.625,0,121626,77241,12277,100,20.727273,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.008333,0.081933,4.324915,26.436451,77.920906,1074.192645,-996.271739,1.44298,19.892456,-18.449477,74.492437,1.37949,95.600065,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,0.990556,0.979835,0.959596,0.981481,0,0,0,0,0,0,122877,77390,12128,98.148148,20.740741,'Number of rules: 24\n',?,?,24
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,52,2,0,96.296296,3.703704,0,0.922857,0.014568,0.103479,7.560592,33.388471,77.920906,5.491853,72.429053,1.44298,0.101701,1.341279,72.429053,1.341279,92.952016,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.962963,0.003796,0.996204,0.037037,0.962963,0.962963,0.962963,0.959167,0.998873,0.989021,0.916667,0.962963,0,0,0,0,0,0,109435,77390,12128,100,21.111111,'Number of rules: 23\n',?,?,23
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.00963,0.072137,4.997679,23.275676,77.920906,3.111031,74.809874,1.44298,0.057612,1.385368,74.809874,1.385368,96.00745,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,97129,77390,12128,100,22.592593,'Number of rules: 20\n',?,?,20
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.006667,0.073535,3.459932,23.726877,77.920906,3.321928,74.598978,1.44298,0.061517,1.381463,74.598978,1.381463,95.736795,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.979424,0.980418,1,1,0.911111,0.981481,0,0,0,0,0,0,111213,77390,12128,100,20.740741,'Number of rules: 22\n',?,?,22
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.923077,0.013576,0.103904,7.088789,33.758287,78.437163,1075.906891,-997.469727,1.42613,19.561943,-18.135813,72.673684,1.32134,92.652106,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.967273,0.963636,0.961616,0.961183,0.990018,0.968595,0.861111,0.963636,0.01,0,0.015625,0,15.625,0,123692,77241,12277,98.181818,20.727273,'Number of rules: 24\n',?,?,24
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922316,0.013056,0.088961,6.837952,29.002123,76.513787,4.199672,72.314114,1.39116,0.076358,1.314802,72.314114,1.314802,94.511221,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.005303,0.994697,0.036364,0.971717,0.963636,0.959848,0.960327,1,1,0.908333,0.963636,0.005,0,0,0,0,0,90742,77241,12277,100,21.454545,'Number of rules: 18\n',?,?,18
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,51,4,0,92.727273,7.272727,0,0.846583,0.029455,0.141196,15.426202,46.031054,76.513787,11.093586,65.4202,1.39116,0.201702,1.189458,65.4202,1.189458,85.501193,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.927273,0.005704,0.994296,0.072727,0.954286,0.927273,0.921175,0.925067,0.995165,0.954254,0.843232,0.927273,0,0,0,0,0,0,104076,77241,12277,100,23.272727,'Number of rules: 19\n',?,?,19
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.015455,0.117744,8.093995,38.385585,76.513787,2148.192645,-2071.678859,1.39116,39.058048,-37.666888,69.812621,1.26932,91.241885,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.970909,0.963636,0.962626,0.961481,0.980927,0.950083,0.922222,0.963636,0,0,0,0,0,0,100804,77241,12277,96.363636,20.727273,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961404,0.010909,0.074363,5.713408,24.243004,76.513787,3.514046,72.99974,1.39116,0.063892,1.327268,72.99974,1.327268,95.407303,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.998897,0.983636,0.962393,0.981818,0,0,0,0,0,0,94196,77241,12277,100,21.454545,'Number of rules: 19\n',?,?,19
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926224,0.016727,0.10971,8.566494,34.876214,80.981035,1076.871047,-995.890012,1.472382,19.579474,-18.107091,73.018379,1.327607,90.167259,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.965909,0.963636,0.961212,0.960036,0.989115,0.96051,0.87,0.963636,0,0,0,0,0,0,113508,77241,12277,98.181818,21.818182,'Number of rules: 22\n',?,?,22
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.007407,0.062063,3.844369,20.025382,77.920906,2.058894,75.862012,1.44298,0.038128,1.404852,75.862012,1.404852,97.357713,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,0.999622,0.993651,0.959596,0.981481,0.01,0,0,0,0,0,111841,77390,12128,100,20.740741,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,54,0,0,100,0,0,1,0,0,0,0,77.920906,0,77.920906,1.44298,0,1.44298,77.920906,1.44298,100,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,100110,77390,12128,100,20,'Number of rules: 20\n',?,?,20
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.007831,0.075753,4.064047,24.44242,77.920906,3.129283,74.791623,1.44298,0.05795,1.38503,74.791623,1.38503,95.984026,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.000712,0.999288,0.018519,0.987654,0.981481,0.982011,0.982355,1,1,0.931429,0.981481,0,0,0,0,0,0,124697,77390,12128,100,20.740741,'Number of rules: 24\n',?,?,24
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,492,54,52,2,0,96.296296,3.703704,0,0.922857,0.014051,0.102489,7.292096,33.069321,77.920906,6.240314,71.680591,1.44298,0.115561,1.327418,72.073718,1.334698,92.495996,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.962963,0.003796,0.996204,0.037037,0.966667,0.962963,0.962669,0.960124,0.999228,0.994268,0.915873,0.962963,0,0,0,0,0,0,106169,77390,12128,100,21.111111,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.008242,0.07391,4.303907,24.013226,78.437163,2.906891,75.530273,1.42613,0.052853,1.373278,75.530273,1.373278,96.293988,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002226,0.997774,0.018182,0.984416,0.981818,0.981219,0.98052,1,1,0.956044,0.981818,0,0,0,0,0,0,122809,77241,12277,100,20.727273,'Number of rules: 24\n',?,?,24
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0.001455,0.017056,0.759513,5.541514,78.437163,0.321928,78.115235,1.42613,0.005853,1.420277,78.115235,1.420277,99.589572,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,108641,77241,12277,100,20.363636,'Number of rules: 21\n',?,?,21
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961646,0.007792,0.064466,4.06882,20.944953,78.437163,2.444785,75.992378,1.42613,0.044451,1.38168,75.992378,1.38168,96.883129,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982002,0.981175,0.999636,0.993766,0.959596,0.981818,0.01,0,0.015625,0,15.625,0,119186,77241,12277,100,21.454545,'Number of rules: 22\n',?,?,22
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210226.2151,491,55,55,0,0,100,0,0,1,0.003636,0.030151,1.898783,9.796105,78.437163,0.830075,77.607088,1.42613,0.015092,1.411038,77.607088,1.411038,98.941733,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,77249,77241,12277,100,20.727273,'Number of rules: 17\n',?,?,17
